ID                                        0x663
Delivery_person_ID              INDORES010DEL01
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                   22.750040
Restaurant_longitude                  75.902847
Delivery_location_latitude            22.820040
Delivery_location_longitude           75.972847
Order_Date                           08-03-2022
Time_Orderd                                 NaN
Time_Order_picked                         23:15
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             3
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      23.000000
Name: 22058, dtype: object
