ID                                    0xc054
Delivery_person_ID             BHPRES09DEL02
Delivery_person_Age                    22.00
Delivery_person_Ratings                 5.00
Restaurant_latitude                    -0.00
Restaurant_longitude                    0.00
Delivery_location_latitude              0.13
Delivery_location_longitude             0.13
Order_Date                        12-02-2022
Time_Orderd                            21:50
Time_Order_picked                      21:55
Weather conditions                       Fog
Road_traffic_density                     Jam
Vehicle_condition                          0
Type_of_order                          Snack
Type_of_vehicle                   motorcycle
multiple_deliveries                     2.00
Festival                                  No
City                           Metropolitian
Time_taken (min)                       37.00
Name: 35563, dtype: object
