ID                                    0x5c17
Delivery_person_ID             VADRES03DEL02
Delivery_person_Age                    36.00
Delivery_person_Ratings                 5.00
Restaurant_latitude                    22.32
Restaurant_longitude                   73.17
Delivery_location_latitude             22.34
Delivery_location_longitude            73.19
Order_Date                        05-03-2022
Time_Orderd                             8:15
Time_Order_picked                       8:25
Weather conditions                     Sunny
Road_traffic_density                     Low
Vehicle_condition                          1
Type_of_order                         Buffet
Type_of_vehicle                      scooter
multiple_deliveries                     0.00
Festival                                  No
City                           Metropolitian
Time_taken (min)                       12.00
Name: 8893, dtype: object
