ID                                    0xe285
Delivery_person_ID             AGRRES14DEL01
Delivery_person_Age                37.000000
Delivery_person_Ratings             4.300000
Restaurant_latitude                27.161850
Restaurant_longitude               78.040165
Delivery_location_latitude         27.201850
Delivery_location_longitude        78.080165
Order_Date                        11-02-2022
Time_Orderd                            13:50
Time_Order_picked                      14:05
Weather conditions                     Windy
Road_traffic_density                    High
Vehicle_condition                          0
Type_of_order                          Snack
Type_of_vehicle                   motorcycle
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   36.000000
Name: 16495, dtype: object
