ID                                        0x700
Delivery_person_ID                MUMRES14DEL01
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                   19.181300
Restaurant_longitude                  72.836191
Delivery_location_latitude            19.291300
Delivery_location_longitude           72.946191
Order_Date                           02-03-2022
Time_Orderd                                 NaN
Time_Order_picked                         19:45
Weather conditions                        Sunny
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                         NaN
Festival                                    NaN
City                              Metropolitian
Time_taken (min)                      11.000000
Name: 26579, dtype: object
