ID                                     0x86e0
Delivery_person_ID             INDORES18DEL01
Delivery_person_Age                 37.000000
Delivery_person_Ratings              4.900000
Restaurant_latitude                 22.753839
Restaurant_longitude                75.897429
Delivery_location_latitude          22.863838
Delivery_location_longitude         76.007429
Order_Date                         02-03-2022
Time_Orderd                             22:25
Time_Order_picked                       22:30
Weather conditions                     Cloudy
Road_traffic_density                      Low
Vehicle_condition                           0
Type_of_order                           Snack
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                                    Urban
Time_taken (min)                    41.000000
Name: 33086, dtype: object
