ID                                       0x7e67
Delivery_person_ID                MYSRES02DEL02
Delivery_person_Age                   33.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   12.304569
Restaurant_longitude                  76.643622
Delivery_location_latitude            12.384569
Delivery_location_longitude           76.723622
Order_Date                           06-04-2022
Time_Orderd                               22:30
Time_Order_picked                         22:40
Weather conditions                   Sandstorms
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      25.000000
Name: 35470, dtype: object
