ID                                       0x5d72
Delivery_person_ID                VADRES03DEL02
Delivery_person_Age                       33.00
Delivery_person_Ratings                    4.70
Restaurant_latitude                       22.32
Restaurant_longitude                      73.17
Delivery_location_latitude                22.37
Delivery_location_longitude               73.22
Order_Date                           03-04-2022
Time_Orderd                               23:50
Time_Order_picked                         24:05
Weather conditions                       Stormy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                        1.00
Festival                                     No
City                                      Urban
Time_taken (min)                          24.00
Name: 8357, dtype: object
