ID                                       0x2e51
Delivery_person_ID             RANCHIRES16DEL02
Delivery_person_Age                   39.000000
Delivery_person_Ratings                4.800000
Restaurant_latitude                   23.371292
Restaurant_longitude                  85.327872
Delivery_location_latitude            23.391292
Delivery_location_longitude           85.347872
Order_Date                           03-04-2022
Time_Orderd                                9:45
Time_Order_picked                          9:55
Weather conditions                       Cloudy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                         scooter
multiple_deliveries                    0.000000
Festival                                     No
City                                        NaN
Time_taken (min)                      15.000000
Name: 30755, dtype: object
