ID                                     0x68a4
Delivery_person_ID             INDORES12DEL02
Delivery_person_Age                  29.00000
Delivery_person_Ratings               5.00000
Restaurant_latitude                  22.74806
Restaurant_longitude                 75.89340
Delivery_location_latitude           22.82806
Delivery_location_longitude          75.97340
Order_Date                         27-03-2022
Time_Orderd                             19:60
Time_Order_picked                       20:10
Weather conditions                 Sandstorms
Road_traffic_density                      Jam
Vehicle_condition                           0
Type_of_order                          Buffet
Type_of_vehicle                    motorcycle
multiple_deliveries                   2.00000
Festival                                   No
City                                    Urban
Time_taken (min)                     39.00000
Name: 34014, dtype: object
