ID                                       0x632c
Delivery_person_ID                HYDRES19DEL02
Delivery_person_Age                   21.000000
Delivery_person_Ratings                4.500000
Restaurant_latitude                   17.458998
Restaurant_longitude                  78.500366
Delivery_location_latitude            17.478998
Delivery_location_longitude           78.520366
Order_Date                           11-03-2022
Time_Orderd                                8:15
Time_Order_picked                          8:20
Weather conditions                        Windy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      18.000000
Name: 6288, dtype: object
