ID                                    0x614e
Delivery_person_ID             SURRES02DEL02
Delivery_person_Age                25.000000
Delivery_person_Ratings             4.700000
Restaurant_latitude                21.186608
Restaurant_longitude               72.794136
Delivery_location_latitude         21.236608
Delivery_location_longitude        72.844136
Order_Date                        28-03-2022
Time_Orderd                            17:55
Time_Order_picked                      18:10
Weather conditions                    Cloudy
Road_traffic_density                  Medium
Vehicle_condition                          1
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   19.000000
Name: 18701, dtype: object
