ID                                    0xc911
Delivery_person_ID             GOARES03DEL01
Delivery_person_Age                35.000000
Delivery_person_Ratings             3.800000
Restaurant_latitude                15.574828
Restaurant_longitude               73.766883
Delivery_location_latitude         15.684828
Delivery_location_longitude        73.876883
Order_Date                        16-02-2022
Time_Orderd                            22:35
Time_Order_picked                      22:50
Weather conditions                    Cloudy
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                           Meal
Type_of_vehicle                      scooter
multiple_deliveries                 2.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   34.000000
Name: 29015, dtype: object
