ID                                    0xc872
Delivery_person_ID             GOARES14DEL01
Delivery_person_Age                23.000000
Delivery_person_Ratings             4.500000
Restaurant_latitude                15.157944
Restaurant_longitude               73.950889
Delivery_location_latitude         15.197944
Delivery_location_longitude        73.990889
Order_Date                        17-02-2022
Time_Orderd                            14:45
Time_Order_picked                      14:50
Weather conditions                       Fog
Road_traffic_density                    High
Vehicle_condition                          2
Type_of_order                          Snack
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   22.000000
Name: 19468, dtype: object
