ID                                     0xb792
Delivery_person_ID             CHENRES02DEL03
Delivery_person_Age                 28.000000
Delivery_person_Ratings              3.400000
Restaurant_latitude                 13.086438
Restaurant_longitude                80.220672
Delivery_location_latitude          13.176438
Delivery_location_longitude         80.310672
Order_Date                         02-03-2022
Time_Orderd                             22:30
Time_Order_picked                       22:35
Weather conditions                      Sunny
Road_traffic_density                      Low
Vehicle_condition                           1
Type_of_order                          Drinks
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                                    Urban
Time_taken (min)                    31.000000
Name: 44166, dtype: object
