ID                                       0x8580
Delivery_person_ID             RANCHIRES02DEL01
Delivery_person_Age                       39.00
Delivery_person_Ratings                    4.60
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.11
Delivery_location_longitude                0.11
Order_Date                           23-03-2022
Time_Orderd                               17:20
Time_Order_picked                         17:35
Weather conditions                   Sandstorms
Road_traffic_density                     Medium
Vehicle_condition                             1
Type_of_order                              Meal
Type_of_vehicle                      motorcycle
multiple_deliveries                        1.00
Festival                                     No
City                              Metropolitian
Time_taken (min)                          30.00
Name: 9520, dtype: object
