ID                                     0xb43
Delivery_person_ID             SURRES04DEL01
Delivery_person_Age                36.000000
Delivery_person_Ratings             4.500000
Restaurant_latitude                21.173493
Restaurant_longitude               72.801953
Delivery_location_latitude         21.213493
Delivery_location_longitude        72.841953
Order_Date                        03-04-2022
Time_Orderd                            16:40
Time_Order_picked                      16:45
Weather conditions                     Sunny
Road_traffic_density                  Medium
Vehicle_condition                          2
Type_of_order                         Drinks
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                                     NaN
Time_taken (min)                   15.000000
Name: 33205, dtype: object
