ID                                     0x4e4
Delivery_person_ID             VADRES17DEL01
Delivery_person_Age                    50.00
Delivery_person_Ratings                 6.00
Restaurant_latitude                     0.00
Restaurant_longitude                    0.00
Delivery_location_latitude              0.11
Delivery_location_longitude             0.11
Order_Date                        20-03-2022
Time_Orderd                              NaN
Time_Order_picked                      21:55
Weather conditions                       NaN
Road_traffic_density                     NaN
Vehicle_condition                          3
Type_of_order                           Meal
Type_of_vehicle                      scooter
multiple_deliveries                     1.00
Festival                                 Yes
City                           Metropolitian
Time_taken (min)                       48.00
Name: 596, dtype: object
