ID                                      0x97b5
Delivery_person_ID             COIMBRES12DEL01
Delivery_person_Age                  31.000000
Delivery_person_Ratings               3.600000
Restaurant_latitude                  11.000762
Restaurant_longitude                 76.981876
Delivery_location_latitude           11.070762
Delivery_location_longitude          77.051876
Order_Date                          29-03-2022
Time_Orderd                              21:45
Time_Order_picked                        21:55
Weather conditions                  Sandstorms
Road_traffic_density                       Jam
Vehicle_condition                            1
Type_of_order                            Snack
Type_of_vehicle                        scooter
multiple_deliveries                   1.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     35.000000
Name: 16574, dtype: object
