ID                                       0x1f44
Delivery_person_ID                MUMRES19DEL01
Delivery_person_Age                   39.000000
Delivery_person_Ratings                4.100000
Restaurant_latitude                   19.131141
Restaurant_longitude                  72.813074
Delivery_location_latitude            19.241141
Delivery_location_longitude           72.923074
Order_Date                           25-03-2022
Time_Orderd                               21:35
Time_Order_picked                         21:40
Weather conditions                       Stormy
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      39.000000
Name: 23551, dtype: object
