ID                                       0x80d1
Delivery_person_ID               PUNERES14DEL01
Delivery_person_Age                   28.000000
Delivery_person_Ratings                4.200000
Restaurant_latitude                   18.516216
Restaurant_longitude                  73.842527
Delivery_location_latitude            18.586216
Delivery_location_longitude           73.912527
Order_Date                           23-03-2022
Time_Orderd                               21:25
Time_Order_picked                         21:40
Weather conditions                       Cloudy
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                                        NaN
Time_taken (min)                      37.000000
Name: 22763, dtype: object
