ID                                    0xb929
Delivery_person_ID             VADRES03DEL03
Delivery_person_Age                    21.00
Delivery_person_Ratings                 4.90
Restaurant_latitude                    22.32
Restaurant_longitude                   73.17
Delivery_location_latitude             22.41
Delivery_location_longitude            73.26
Order_Date                        31-03-2022
Time_Orderd                            22:10
Time_Order_picked                      22:25
Weather conditions                Sandstorms
Road_traffic_density                     Low
Vehicle_condition                          0
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                     0.00
Festival                                  No
City                                   Urban
Time_taken (min)                       15.00
Name: 24589, dtype: object
