ID                                    0xc040
Delivery_person_ID             KOLRES04DEL02
Delivery_person_Age                30.000000
Delivery_person_Ratings             4.500000
Restaurant_latitude               -22.538731
Restaurant_longitude               88.364878
Delivery_location_latitude         22.618731
Delivery_location_longitude        88.444878
Order_Date                        18-02-2022
Time_Orderd                            17:50
Time_Order_picked                      17:55
Weather conditions                     Windy
Road_traffic_density                  Medium
Vehicle_condition                          1
Type_of_order                         Buffet
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   32.000000
Name: 27721, dtype: object
