ID                                    0x469b
Delivery_person_ID             VADRES05DEL02
Delivery_person_Age                39.000000
Delivery_person_Ratings             4.900000
Restaurant_latitude                22.310526
Restaurant_longitude               73.170937
Delivery_location_latitude         22.390526
Delivery_location_longitude        73.250937
Order_Date                        06-03-2022
Time_Orderd                            21:20
Time_Order_picked                      21:25
Weather conditions                       Fog
Road_traffic_density                     Jam
Vehicle_condition                          0
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   47.000000
Name: 3417, dtype: object
