ID                                      0x9c72
Delivery_person_ID             COIMBRES12DEL03
Delivery_person_Age                  24.000000
Delivery_person_Ratings               4.800000
Restaurant_latitude                  11.000762
Restaurant_longitude                 76.981876
Delivery_location_latitude           11.090762
Delivery_location_longitude          77.071876
Order_Date                          31-03-2022
Time_Orderd                              18:40
Time_Order_picked                        18:50
Weather conditions                  Sandstorms
Road_traffic_density                    Medium
Vehicle_condition                            2
Type_of_order                           Drinks
Type_of_vehicle                     motorcycle
multiple_deliveries                   1.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     15.000000
Name: 12258, dtype: object
