ID                                      0x8796
Delivery_person_ID             COIMBRES02DEL01
Delivery_person_Age                  30.000000
Delivery_person_Ratings               4.600000
Restaurant_latitude                  11.022477
Restaurant_longitude                 76.995667
Delivery_location_latitude           11.032477
Delivery_location_longitude          77.005667
Order_Date                          05-03-2022
Time_Orderd                               8:20
Time_Order_picked                         8:25
Weather conditions                      Stormy
Road_traffic_density                       Low
Vehicle_condition                            1
Type_of_order                            Snack
Type_of_vehicle                        scooter
multiple_deliveries                   1.000000
Festival                                    No
City                                     Urban
Time_taken (min)                     28.000000
Name: 37286, dtype: object
