ID                                      0x402
Delivery_person_ID             INDORES04DEL03
Delivery_person_Age                       NaN
Delivery_person_Ratings                   NaN
Restaurant_latitude                 22.753659
Restaurant_longitude                75.903365
Delivery_location_latitude          22.783659
Delivery_location_longitude         75.933365
Order_Date                         24-03-2022
Time_Orderd                               NaN
Time_Order_picked                       18:45
Weather conditions                        NaN
Road_traffic_density                      NaN
Vehicle_condition                           3
Type_of_order                            Meal
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    34.000000
Name: 29852, dtype: object
