ID                                      0x18c5
Delivery_person_ID             INDORES010DEL02
Delivery_person_Age                        NaN
Delivery_person_Ratings                    NaN
Restaurant_latitude                  22.750040
Restaurant_longitude                 75.902847
Delivery_location_latitude           22.770040
Delivery_location_longitude          75.922847
Order_Date                          05-04-2022
Time_Orderd                                NaN
Time_Order_picked                        10:05
Weather conditions                      Cloudy
Road_traffic_density                       Low
Vehicle_condition                            2
Type_of_order                           Buffet
Type_of_vehicle                     motorcycle
multiple_deliveries                   1.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     19.000000
Name: 436, dtype: object
