ID                                     0x425c
Delivery_person_ID             PUNERES20DEL01
Delivery_person_Age                       NaN
Delivery_person_Ratings                   NaN
Restaurant_latitude                 18.592718
Restaurant_longitude                73.773572
Delivery_location_latitude          18.632718
Delivery_location_longitude         73.813572
Order_Date                         07-03-2022
Time_Orderd                               NaN
Time_Order_picked                       15:50
Weather conditions                     Cloudy
Road_traffic_density                   Medium
Vehicle_condition                           0
Type_of_order                            Meal
Type_of_vehicle                    motorcycle
multiple_deliveries                  0.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    23.000000
Name: 15396, dtype: object
