ID                                    0x96d7
Delivery_person_ID             HYDRES06DEL02
Delivery_person_Age                31.000000
Delivery_person_Ratings             3.700000
Restaurant_latitude                17.455894
Restaurant_longitude               78.375467
Delivery_location_latitude         17.585894
Delivery_location_longitude        78.505467
Order_Date                        31-03-2022
Time_Orderd                            17:15
Time_Order_picked                      17:30
Weather conditions                    Stormy
Road_traffic_density                  Medium
Vehicle_condition                          2
Type_of_order                          Snack
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   31.000000
Name: 5337, dtype: object
