ID                                       0x6324
Delivery_person_ID             RANCHIRES14DEL01
Delivery_person_Age                       20.00
Delivery_person_Ratings                    4.60
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.04
Delivery_location_longitude                0.04
Order_Date                           01-04-2022
Time_Orderd                               14:45
Time_Order_picked                         14:50
Weather conditions                       Cloudy
Road_traffic_density                       High
Vehicle_condition                             1
Type_of_order                             Snack
Type_of_vehicle                         scooter
multiple_deliveries                        1.00
Festival                                     No
City                              Metropolitian
Time_taken (min)                          29.00
Name: 18112, dtype: object
