ID                                     0x51d
Delivery_person_ID             MUMRES12DEL02
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude               -19.207222
Restaurant_longitude               72.972281
Delivery_location_latitude         19.287222
Delivery_location_longitude        73.052281
Order_Date                        10-03-2022
Time_Orderd                              NaN
Time_Order_picked                      18:45
Weather conditions                    Cloudy
Road_traffic_density                  Medium
Vehicle_condition                          2
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   34.000000
Name: 7418, dtype: object
