ID                                       0x765b
Delivery_person_ID             RANCHIRES17DEL01
Delivery_person_Age                   37.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   23.374878
Restaurant_longitude                  85.335739
Delivery_location_latitude            23.484878
Delivery_location_longitude           85.445739
Order_Date                           02-04-2022
Time_Orderd                               18:15
Time_Order_picked                         18:20
Weather conditions                       Cloudy
Road_traffic_density                     Medium
Vehicle_condition                             0
Type_of_order                            Buffet
Type_of_vehicle                      motorcycle
multiple_deliveries                    2.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      46.000000
Name: 45248, dtype: object
