ID                                       0x61d4
Delivery_person_ID             RANCHIRES08DEL01
Delivery_person_Age                   37.000000
Delivery_person_Ratings                4.700000
Restaurant_latitude                   23.353783
Restaurant_longitude                  85.326967
Delivery_location_latitude            23.393783
Delivery_location_longitude           85.366967
Order_Date                           07-03-2022
Time_Orderd                               15:30
Time_Order_picked                         15:40
Weather conditions                   Sandstorms
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      30.000000
Name: 24985, dtype: object
