ID                                    0xc368
Delivery_person_ID             GOARES06DEL02
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude                15.561550
Restaurant_longitude               73.749092
Delivery_location_latitude         15.611550
Delivery_location_longitude        73.799092
Order_Date                        15-02-2022
Time_Orderd                              NaN
Time_Order_picked                      17:50
Weather conditions                       NaN
Road_traffic_density                     NaN
Vehicle_condition                          3
Type_of_order                         Buffet
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   15.000000
Name: 34505, dtype: object
