ID                                    0x178e
Delivery_person_ID             MYSRES20DEL03
Delivery_person_Age                39.000000
Delivery_person_Ratings             3.600000
Restaurant_latitude                12.337978
Restaurant_longitude               76.616792
Delivery_location_latitude         12.427978
Delivery_location_longitude        76.706792
Order_Date                        12-03-2022
Time_Orderd                            22:50
Time_Order_picked                      22:55
Weather conditions                       Fog
Road_traffic_density                     Low
Vehicle_condition                          1
Type_of_order                           Meal
Type_of_vehicle                      scooter
multiple_deliveries                 2.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   38.000000
Name: 4115, dtype: object
