ID                                       0x85a8
Delivery_person_ID             RANCHIRES02DEL02
Delivery_person_Age                       26.00
Delivery_person_Ratings                    4.60
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.13
Delivery_location_longitude                0.13
Order_Date                           29-03-2022
Time_Orderd                               22:25
Time_Order_picked                         22:30
Weather conditions                        Windy
Road_traffic_density                        Low
Vehicle_condition                             0
Type_of_order                            Buffet
Type_of_vehicle                      motorcycle
multiple_deliveries                        1.00
Festival                                     No
City                              Metropolitian
Time_taken (min)                          24.00
Name: 29547, dtype: object
