ID                                       0x1089
Delivery_person_ID                HYDRES14DEL01
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                   17.426228
Restaurant_longitude                  78.407495
Delivery_location_latitude            17.536228
Delivery_location_longitude           78.517495
Order_Date                           16-03-2022
Time_Orderd                               23:25
Time_Order_picked                         23:40
Weather conditions                        Windy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      20.000000
Name: 21692, dtype: object
