ID                                    0x28d7
Delivery_person_ID             VADRES06DEL01
Delivery_person_Age                21.000000
Delivery_person_Ratings             4.100000
Restaurant_latitude                22.312790
Restaurant_longitude               73.170283
Delivery_location_latitude         22.322790
Delivery_location_longitude        73.180283
Order_Date                        05-04-2022
Time_Orderd                            11:60
Time_Order_picked                      12:10
Weather conditions                       Fog
Road_traffic_density                    High
Vehicle_condition                          1
Type_of_order                          Snack
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   31.000000
Name: 35633, dtype: object
