ID                                     0x32e7
Delivery_person_ID             INDORES19DEL02
Delivery_person_Age                 22.000000
Delivery_person_Ratings              4.900000
Restaurant_latitude                 22.745536
Restaurant_longitude                75.893106
Delivery_location_latitude          22.765536
Delivery_location_longitude         75.913106
Order_Date                         24-03-2022
Time_Orderd                             11:45
Time_Order_picked                       11:60
Weather conditions                     Cloudy
Road_traffic_density                     High
Vehicle_condition                           0
Type_of_order                            Meal
Type_of_vehicle                    motorcycle
multiple_deliveries                       NaN
Festival                                   No
City                            Metropolitian
Time_taken (min)                    22.000000
Name: 36058, dtype: object
