ID                                       0xa237
Delivery_person_ID               BANGRES02DEL01
Delivery_person_Age                   39.000000
Delivery_person_Ratings                4.800000
Restaurant_latitude                   12.970221
Restaurant_longitude                  77.645396
Delivery_location_latitude            12.980221
Delivery_location_longitude           77.655396
Order_Date                           28-03-2022
Time_Orderd                                9:55
Time_Order_picked                         10:05
Weather conditions                       Stormy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      21.000000
Name: 28817, dtype: object
