ID                                       0x91f7
Delivery_person_ID                JAPRES19DEL02
Delivery_person_Age                   34.000000
Delivery_person_Ratings                4.200000
Restaurant_latitude                   26.913726
Restaurant_longitude                  75.752820
Delivery_location_latitude            26.963726
Delivery_location_longitude           75.802820
Order_Date                           07-03-2022
Time_Orderd                               21:40
Time_Order_picked                         21:45
Weather conditions                          Fog
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      37.000000
Name: 782, dtype: object
