ID                                    0xc130
Delivery_person_ID             DEHRES05DEL03
Delivery_person_Age                33.000000
Delivery_person_Ratings                  NaN
Restaurant_latitude                30.346994
Restaurant_longitude               78.062543
Delivery_location_latitude         30.406994
Delivery_location_longitude        78.122543
Order_Date                        13-02-2022
Time_Orderd                            23:50
Time_Order_picked                      23:55
Weather conditions                     Sunny
Road_traffic_density                     Low
Vehicle_condition                          1
Type_of_order                         Buffet
Type_of_vehicle                   motorcycle
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   10.000000
Name: 41401, dtype: object
