ID                                       0x5d18
Delivery_person_ID                VADRES20DEL02
Delivery_person_Age                   24.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   22.311358
Restaurant_longitude                  73.164798
Delivery_location_latitude            22.331358
Delivery_location_longitude           73.184798
Order_Date                           28-03-2022
Time_Orderd                                8:50
Time_Order_picked                          8:60
Weather conditions                   Sandstorms
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      16.000000
Name: 13176, dtype: object
