ID                                        0x463
Delivery_person_ID                VADRES20DEL03
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                  -22.311358
Restaurant_longitude                 -73.164798
Delivery_location_latitude            22.371358
Delivery_location_longitude           73.224798
Order_Date                           03-04-2022
Time_Orderd                                 NaN
Time_Order_picked                         23:30
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             3
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      21.000000
Name: 24346, dtype: object
