ID                                       0x302b
Delivery_person_ID             RANCHIRES04DEL02
Delivery_person_Age                   35.000000
Delivery_person_Ratings                3.600000
Restaurant_latitude                   23.359033
Restaurant_longitude                  85.325347
Delivery_location_latitude            23.439033
Delivery_location_longitude           85.405347
Order_Date                           16-03-2022
Time_Orderd                               19:30
Time_Order_picked                         19:40
Weather conditions                   Sandstorms
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                         scooter
multiple_deliveries                    2.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      39.000000
Name: 2762, dtype: object
