ID                                     0x47b7
Delivery_person_ID             BANGRES03DEL01
Delivery_person_Age                 37.000000
Delivery_person_Ratings              4.700000
Restaurant_latitude                 12.979166
Restaurant_longitude                77.640709
Delivery_location_latitude          13.019166
Delivery_location_longitude         77.680709
Order_Date                         05-04-2022
Time_Orderd                             13:40
Time_Order_picked                       13:55
Weather conditions                     Stormy
Road_traffic_density                     High
Vehicle_condition                           2
Type_of_order                          Buffet
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    27.000000
Name: 39818, dtype: object
