ID                                        0x464
Delivery_person_ID                SURRES08DEL03
Delivery_person_Age                         NaN
Delivery_person_Ratings                     NaN
Restaurant_latitude                  -21.173343
Restaurant_longitude                 -72.792731
Delivery_location_latitude            21.233343
Delivery_location_longitude           72.852731
Order_Date                           11-03-2022
Time_Orderd                                 NaN
Time_Order_picked                         20:10
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             3
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      21.000000
Name: 19699, dtype: object
