ID                                     0x775d
Delivery_person_ID             MYSRES010DEL02
Delivery_person_Age                 29.000000
Delivery_person_Ratings              4.900000
Restaurant_latitude                 12.321214
Restaurant_longitude                76.621094
Delivery_location_latitude          12.341214
Delivery_location_longitude         76.641094
Order_Date                         03-04-2022
Time_Orderd                              9:15
Time_Order_picked                        9:30
Weather conditions                 Sandstorms
Road_traffic_density                      Low
Vehicle_condition                           2
Type_of_order                          Buffet
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    19.000000
Name: 8164, dtype: object
