ID                                       0x281e
Delivery_person_ID             RANCHIRES02DEL02
Delivery_person_Age                       36.00
Delivery_person_Ratings                    4.10
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.05
Delivery_location_longitude                0.05
Order_Date                           09-03-2022
Time_Orderd                               20:45
Time_Order_picked                         20:55
Weather conditions                          Fog
Road_traffic_density                        Jam
Vehicle_condition                             0
Type_of_order                            Buffet
Type_of_vehicle                      motorcycle
multiple_deliveries                        1.00
Festival                                     No
City                              Metropolitian
Time_taken (min)                          31.00
Name: 4591, dtype: object
