ID                                    0x456b
Delivery_person_ID             SURRES20DEL03
Delivery_person_Age                29.000000
Delivery_person_Ratings             4.200000
Restaurant_latitude                21.152760
Restaurant_longitude               72.778059
Delivery_location_latitude         21.182760
Delivery_location_longitude        72.808059
Order_Date                        30-03-2022
Time_Orderd                            22:25
Time_Order_picked                      22:40
Weather conditions                    Stormy
Road_traffic_density                     Low
Vehicle_condition                          0
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   15.000000
Name: 26334, dtype: object
