ID                                       0x31f1
Delivery_person_ID                SURRES14DEL02
Delivery_person_Age                   38.000000
Delivery_person_Ratings                4.700000
Restaurant_latitude                   21.157729
Restaurant_longitude                  72.768726
Delivery_location_latitude            21.177729
Delivery_location_longitude           72.788726
Order_Date                           19-03-2022
Time_Orderd                                8:30
Time_Order_picked                          8:45
Weather conditions                   Sandstorms
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      27.000000
Name: 30993, dtype: object
