ID                                       0x55a9
Delivery_person_ID             RANCHIRES09DEL01
Delivery_person_Age                   29.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   23.351058
Restaurant_longitude                  85.325731
Delivery_location_latitude            23.391058
Delivery_location_longitude           85.365731
Order_Date                           24-03-2022
Time_Orderd                               12:55
Time_Order_picked                         12:60
Weather conditions                   Sandstorms
Road_traffic_density                       High
Vehicle_condition                             0
Type_of_order                              Meal
Type_of_vehicle                      motorcycle
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      18.000000
Name: 40259, dtype: object
