ID                                      0x79b0
Delivery_person_ID             COIMBRES11DEL02
Delivery_person_Age                  25.000000
Delivery_person_Ratings               4.500000
Restaurant_latitude                  11.001753
Restaurant_longitude                 76.986241
Delivery_location_latitude           11.131753
Delivery_location_longitude          77.116241
Order_Date                          04-04-2022
Time_Orderd                              23:45
Time_Order_picked                        23:60
Weather conditions                      Stormy
Road_traffic_density                       Low
Vehicle_condition                            1
Type_of_order                            Snack
Type_of_vehicle                     motorcycle
multiple_deliveries                   0.000000
Festival                                    No
City                                     Urban
Time_taken (min)                     12.000000
Name: 2983, dtype: object
