ID                                      0x64c0
Delivery_person_ID             COIMBRES02DEL01
Delivery_person_Age                  36.000000
Delivery_person_Ratings               4.100000
Restaurant_latitude                  11.022477
Restaurant_longitude                 76.995667
Delivery_location_latitude           11.132477
Delivery_location_longitude          77.105667
Order_Date                          25-03-2022
Time_Orderd                              17:25
Time_Order_picked                        17:35
Weather conditions                      Stormy
Road_traffic_density                    Medium
Vehicle_condition                            2
Type_of_order                            Snack
Type_of_vehicle                        scooter
multiple_deliveries                   1.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     39.000000
Name: 2484, dtype: object
