ID                                     0x6d20
Delivery_person_ID             CHENRES06DEL03
Delivery_person_Age                 33.000000
Delivery_person_Ratings              4.700000
Restaurant_latitude                 13.054347
Restaurant_longitude                80.257221
Delivery_location_latitude          13.144347
Delivery_location_longitude         80.347221
Order_Date                         18-03-2022
Time_Orderd                             21:10
Time_Order_picked                       21:20
Weather conditions                     Stormy
Road_traffic_density                      Jam
Vehicle_condition                           1
Type_of_order                          Buffet
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    30.000000
Name: 4074, dtype: object
