ID                                       0xa186
Delivery_person_ID             RANCHIRES20DEL02
Delivery_person_Age                   20.000000
Delivery_person_Ratings                4.300000
Restaurant_latitude                   23.399250
Restaurant_longitude                  85.390464
Delivery_location_latitude            23.449250
Delivery_location_longitude           85.440464
Order_Date                           13-03-2022
Time_Orderd                               23:40
Time_Order_picked                         23:55
Weather conditions                        Windy
Road_traffic_density                        Low
Vehicle_condition                             0
Type_of_order                             Snack
Type_of_vehicle                      motorcycle
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      20.000000
Name: 3670, dtype: object
