ID                                    0x35b3
Delivery_person_ID             MYSRES01DEL02
Delivery_person_Age                25.000000
Delivery_person_Ratings             5.000000
Restaurant_latitude                12.311072
Restaurant_longitude               76.654878
Delivery_location_latitude         12.391072
Delivery_location_longitude        76.734878
Order_Date                        08-03-2022
Time_Orderd                            23:10
Time_Order_picked                      23:15
Weather conditions                    Stormy
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                          Snack
Type_of_vehicle                      scooter
multiple_deliveries                 0.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   12.000000
Name: 25050, dtype: object
