ID                                      0x27c0
Delivery_person_ID             COIMBRES15DEL01
Delivery_person_Age                  33.000000
Delivery_person_Ratings               4.800000
Restaurant_latitude                  11.006686
Restaurant_longitude                 76.951736
Delivery_location_latitude           11.016686
Delivery_location_longitude          76.961736
Order_Date                          03-04-2022
Time_Orderd                              11:25
Time_Order_picked                        11:40
Weather conditions                       Windy
Road_traffic_density                      High
Vehicle_condition                            2
Type_of_order                           Buffet
Type_of_vehicle                     motorcycle
multiple_deliveries                   1.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     27.000000
Name: 22323, dtype: object
