ID                                      0x2838
Delivery_person_ID             COIMBRES17DEL03
Delivery_person_Age                  35.000000
Delivery_person_Ratings               3.600000
Restaurant_latitude                  11.026117
Restaurant_longitude                 76.944652
Delivery_location_latitude           11.116117
Delivery_location_longitude          77.034652
Order_Date                          29-03-2022
Time_Orderd                              21:25
Time_Order_picked                        21:35
Weather conditions                      Stormy
Road_traffic_density                       Jam
Vehicle_condition                            2
Type_of_order                           Drinks
Type_of_vehicle                        scooter
multiple_deliveries                   0.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     39.000000
Name: 9369, dtype: object
