ID                                    0xc264
Delivery_person_ID             BHPRES11DEL02
Delivery_person_Age                26.000000
Delivery_person_Ratings             4.300000
Restaurant_latitude                23.233219
Restaurant_longitude               77.433571
Delivery_location_latitude         23.363219
Delivery_location_longitude        77.563571
Order_Date                        12-02-2022
Time_Orderd                            18:45
Time_Order_picked                      18:55
Weather conditions                       Fog
Road_traffic_density                  Medium
Vehicle_condition                          1
Type_of_order                         Drinks
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   33.000000
Name: 5206, dtype: object
