ID                                     0x388d
Delivery_person_ID             CHENRES05DEL02
Delivery_person_Age                 39.000000
Delivery_person_Ratings              3.700000
Restaurant_latitude                 13.058616
Restaurant_longitude                80.264151
Delivery_location_latitude          13.138616
Delivery_location_longitude         80.344151
Order_Date                         04-03-2022
Time_Orderd                             18:20
Time_Order_picked                       18:25
Weather conditions                      Windy
Road_traffic_density                   Medium
Vehicle_condition                           2
Type_of_order                          Buffet
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    34.000000
Name: 260, dtype: object
