ID                                      0x78b4
Delivery_person_ID             COIMBRES08DEL03
Delivery_person_Age                  32.000000
Delivery_person_Ratings               4.600000
Restaurant_latitude                  11.001852
Restaurant_longitude                 76.976268
Delivery_location_latitude           11.031852
Delivery_location_longitude          77.006268
Order_Date                          11-03-2022
Time_Orderd                              22:25
Time_Order_picked                        22:40
Weather conditions                         Fog
Road_traffic_density                       Low
Vehicle_condition                            0
Type_of_order                            Snack
Type_of_vehicle                     motorcycle
multiple_deliveries                   0.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     23.000000
Name: 12836, dtype: object
