ID                                    0x5d11
Delivery_person_ID             MYSRES04DEL03
Delivery_person_Age                30.000000
Delivery_person_Ratings             3.700000
Restaurant_latitude                12.308500
Restaurant_longitude               76.665808
Delivery_location_latitude         12.398500
Delivery_location_longitude        76.755808
Order_Date                        16-03-2022
Time_Orderd                            19:15
Time_Order_picked                      19:25
Weather conditions                Sandstorms
Road_traffic_density                     Jam
Vehicle_condition                          2
Type_of_order                           Meal
Type_of_vehicle                      scooter
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   42.000000
Name: 15190, dtype: object
